Time,Temperature(c),Humidity(%),Air Quality(μg/m3)
03-23-2023_18:46:09,17.0,74.0,93.8066158024842
03-23-2023_18:46:20,17.0,74.1,130.74024292733543
03-23-2023_18:46:33,17.0,74.0,127.31888851588488
03-23-2023_18:46:44,17.0,74.2,76.42358531449324
03-23-2023_18:46:57,17.0,74.2,76.18982818079165
03-23-2023_18:47:07,17.0,74.3,76.29608142338328
03-23-2023_18:47:18,17.0,74.3,82.52252143925291
03-23-2023_18:47:28,17.0,74.4,100.20306100650046
03-23-2023_18:47:39,16.9,74.4,90.74652241584523
03-23-2023_18:47:49,16.9,74.6,76.35983336893827
03-23-2023_18:48:00,17.0,74.6,131.50526627399518
03-23-2023_18:48:13,16.9,74.6,121.87872249519334
03-23-2023_18:48:24,17.0,74.6,76.21107882930998
03-23-2023_18:48:34,17.0,74.6,83.62755516220588
03-23-2023_18:48:45,16.9,74.6,75.84981780449844
03-23-2023_18:48:55,17.0,74.6,119.88116153447065
03-23-2023_18:49:06,17.0,74.6,123.3025159459212
03-23-2023_18:49:16,16.9,74.6,75.76481521042513
03-23-2023_18:49:27,17.0,74.7,128.42392223883786
03-23-2023_18:49:37,16.9,74.6,129.04019104586934
03-23-2023_18:49:48,17.0,74.6,76.5510892056032
03-23-2023_18:49:59,17.0,74.8,77.61362163151952
03-23-2023_18:50:09,17.0,74.7,124.98131717886899
03-23-2023_18:50:25,17.0,74.7,75.44605548265024
03-23-2023_18:50:38,17.0,74.7,76.23232947782832
03-23-2023_18:50:48,17.0,74.6,82.88378246406447
03-23-2023_18:50:59,16.9,74.4,107.5770360423597
03-23-2023_18:51:09,16.9,74.6,79.73868648335217
03-23-2023_18:51:25,16.9,74.8,110.48837488937042
03-23-2023_18:51:36,16.9,74.6,131.88777794732508
03-23-2023_18:51:46,16.9,74.8,129.84771568956572
03-23-2023_18:51:57,17.0,74.7,130.10272347178565
03-23-2023_18:52:07,16.9,74.8,131.6752714621418
03-23-2023_18:52:18,16.9,74.7,76.97610217596974
03-23-2023_18:52:28,16.9,74.8,132.16403637806332
03-23-2023_18:52:39,16.9,75.0,131.73902340769678
03-23-2023_18:52:52,16.9,74.9,88.64270821253092
03-23-2023_18:53:02,16.9,75.0,121.07119785149693
03-23-2023_18:53:13,16.9,74.9,131.39901303140357
03-23-2023_18:53:24,16.9,75.3,127.87140537736137
03-23-2023_18:53:37,16.9,75.3,129.33770012512588
03-23-2023_18:53:47,16.9,75.1,127.36138981292153
03-23-2023_18:53:58,16.9,75.1,102.4981310464797
03-23-2023_18:54:08,16.9,75.5,75.12729575487533
03-23-2023_18:54:19,16.9,75.5,104.75069978942228
03-23-2023_18:54:29,16.9,75.6,132.4615454573199
03-23-2023_18:54:40,17.0,75.5,123.23876400036622
03-23-2023_18:54:50,16.9,75.5,77.3586138492996
03-23-2023_18:55:04,16.9,75.5,77.25236060670798
03-23-2023_18:55:14,16.9,75.4,84.73258888515886
03-23-2023_18:55:25,16.9,75.5,75.93482039857174
03-23-2023_18:55:35,16.9,75.5,76.33858272041995
03-23-2023_18:55:48,16.9,75.5,75.70106326487016
03-23-2023_18:55:59,16.9,75.5,76.63609179967652
03-23-2023_18:56:09,16.9,75.4,79.63243324076053
03-23-2023_18:56:20,16.9,75.3,75.06354380932036
03-23-2023_18:56:30,16.9,75.3,77.25236060670798
03-23-2023_18:56:44,16.9,75.2,121.41120822779017
03-23-2023_18:56:54,16.9,75.3,132.67405194250313
03-23-2023_18:57:05,16.9,75.5,131.86652729880674
03-23-2023_18:57:15,16.9,75.4,131.50526627399518
03-23-2023_18:57:26,16.9,75.6,75.4248048341319
03-23-2023_18:57:36,16.9,75.5,131.99403118991668
03-23-2023_18:57:47,16.9,75.6,115.737285073397
03-23-2023_18:57:57,16.9,75.9,78.3148930326243
03-23-2023_18:58:08,16.9,75.8,75.3398022400586
03-23-2023_18:58:21,16.9,76.1,108.04455030976287
03-23-2023_18:58:31,16.9,76.0,99.88430127872556
03-23-2023_18:58:42,16.9,76.1,132.4615454573199
03-23-2023_18:58:55,16.9,76.1,132.3977935117649
03-23-2023_18:59:06,16.9,76.1,104.41068941312908
03-23-2023_18:59:16,16.9,76.1,75.99857234412673
03-23-2023_18:59:27,16.9,76.1,127.53139500106816
03-23-2023_18:59:37,16.9,76.1,117.20357982116155
03-23-2023_18:59:48,16.9,76.1,87.43142124698632
03-23-2023_18:59:58,16.9,76.1,76.04107364116338
03-23-2023_19:00:09,16.9,76.1,93.48785607470933
03-23-2023_19:00:19,16.9,76.1,128.31766899624623
03-23-2023_19:00:30,16.9,76.1,78.14488784447768
03-23-2023_19:00:41,16.9,76.1,123.72752891628772
03-23-2023_19:00:51,16.9,76.1,99.20428052613912
03-23-2023_19:01:02,16.9,76.1,110.48837488937042
03-23-2023_19:01:12,16.9,76.1,129.33770012512588
03-23-2023_19:01:23,16.9,76.1,128.72143131809443
03-23-2023_19:01:33,16.9,76.1,132.3977935117649
03-23-2023_19:01:44,16.9,76.1,132.8653077791681
03-23-2023_19:01:54,16.8,76.0,75.12729575487533
03-23-2023_19:02:05,16.8,76.0,75.72231391338848
03-23-2023_19:02:15,16.8,76.0,92.51032624286631
03-23-2023_19:02:26,16.8,76.0,84.30757591479232
03-23-2023_19:02:37,16.8,76.0,133.16281685842463
03-23-2023_19:02:47,16.9,76.1,75.19104770043032
03-23-2023_19:02:58,16.9,76.1,132.29154026917325
03-23-2023_19:03:08,16.9,76.1,132.29154026917325
03-23-2023_19:03:19,16.9,76.1,76.84859828485978
03-23-2023_19:03:29,13.6,76.0,132.52529740287486
03-23-2023_19:03:40,16.8,76.0,133.2903207495346
03-23-2023_19:03:50,16.9,76.1,133.2053181554613
03-23-2023_19:04:01,16.8,76.0,123.13251075777458
03-23-2023_19:04:11,16.8,76.0,132.37654286324658
03-23-2023_19:04:22,16.8,76.0,80.31245399334698
03-23-2023_19:04:33,16.8,76.0,106.57825556199836
03-23-2023_19:04:43,16.8,76.0,99.05552598651083
03-23-2023_19:04:54,16.8,76.0,128.1901651051363
03-23-2023_19:05:04,16.8,76.0,93.55160802026431
03-23-2023_19:05:15,16.8,76.0,76.25358012634663
03-23-2023_19:05:25,16.8,76.0,133.120315561388
03-23-2023_19:05:36,16.8,76.0,111.23214758751185
03-23-2023_19:05:46,16.8,76.0,74.93603991821041
03-23-2023_19:05:57,16.8,76.0,133.16281685842463
03-23-2023_19:06:07,16.8,76.0,75.3398022400586
03-23-2023_19:06:18,16.8,76.0,124.32254707480087
03-23-2023_19:06:29,16.8,76.0,74.7660347300638
03-23-2023_19:06:39,16.8,76.0,102.03061677907652
03-23-2023_19:06:50,16.8,76.0,74.36227240821559
03-23-2023_19:07:00,16.8,76.0,128.40267159031953
03-23-2023_19:07:11,16.8,76.0,133.0353129673147
03-23-2023_19:07:21,16.8,76.0,103.17815179906614
03-23-2023_19:07:32,16.8,76.0,74.5322775963622
03-23-2023_19:07:42,16.8,76.0,80.54621112704857
03-23-2023_19:07:53,16.8,76.0,89.15272377697073
03-23-2023_19:08:08,16.8,76.0,76.10482558671835
03-23-2023_19:08:19,16.8,76.0,75.48855677968689
03-23-2023_19:08:30,16.8,76.0,127.70140018921478
03-23-2023_19:08:40,16.8,76.0,132.18528702658165
03-23-2023_19:08:51,16.8,76.0,74.70228278450881
03-23-2023_19:09:01,16.8,76.0,106.15324259163182
03-23-2023_19:09:12,16.8,76.0,132.99281167027803
03-23-2023_19:09:22,16.8,76.0,129.89021698660238
03-23-2023_19:09:33,16.8,76.0,132.75905453657643
03-23-2023_19:09:43,16.8,76.0,77.6773735770745
03-23-2023_19:09:54,16.8,76.0,133.1415662099063
03-23-2023_19:10:10,16.8,76.0,90.6615198217719
03-23-2023_19:10:23,16.8,76.0,102.05186742759484
03-23-2023_19:10:33,16.8,76.0,108.21455549790949
03-23-2023_19:10:44,16.8,76.0,89.6839899899289
03-23-2023_19:10:54,16.8,76.0,101.88186223944824
03-23-2023_19:11:05,16.8,76.0,132.3127909176916
03-23-2023_19:11:15,16.8,76.0,131.78152470473344
03-23-2023_19:11:26,16.8,76.0,88.40895107882932
03-23-2023_19:11:36,16.8,76.0,132.99281167027803
03-23-2023_19:11:47,16.8,76.0,118.64862392040774
03-23-2023_19:11:58,16.8,76.0,122.36748741111485
03-23-2023_19:12:08,16.8,76.0,123.47252113406782
03-23-2023_19:12:19,16.8,76.0,128.16891445661796
03-23-2023_19:12:29,16.8,76.0,123.83378215887936
03-23-2023_19:12:40,16.8,76.0,96.9304611346782
03-23-2023_19:12:50,16.8,76.0,76.69984374523149
03-23-2023_19:13:01,16.8,76.0,107.78954252754298
03-23-2023_19:13:11,16.8,76.0,130.65524033326213
03-23-2023_19:13:22,16.8,76.0,133.24781945249794
03-23-2023_19:13:32,16.8,76.0,74.61728019043551
03-23-2023_19:13:46,16.9,76.1,132.6528012939848
03-23-2023_19:13:59,16.8,76.0,131.08025330362867
03-23-2023_19:14:09,16.9,76.1,90.13025360881376
03-23-2023_19:14:20,17.0,76.2,75.14854640339367
03-23-2023_19:14:30,17.1,76.3,94.12537553025912
03-23-2023_19:14:43,17.1,76.3,111.16839564195686
03-23-2023_19:14:54,17.2,75.9,75.95607104709006
03-23-2023_19:15:04,17.2,75.3,76.16857753227333
03-23-2023_19:15:15,17.3,74.9,127.97765861995299
03-23-2023_19:15:26,17.3,74.5,128.4451728873562
03-23-2023_19:15:36,17.4,73.9,132.12153508102665
03-23-2023_19:15:47,17.4,73.6,75.95607104709006
03-23-2023_19:15:57,17.5,73.3,84.03131748405409
03-23-2023_19:16:08,17.5,72.9,114.39849421674246
03-23-2023_19:16:18,17.6,72.7,127.29763786736656
03-23-2023_19:16:29,17.6,72.1,75.93482039857174
03-23-2023_19:16:39,17.7,71.6,131.6115195165868
03-23-2023_19:16:50,17.8,71.0,81.56624225592823
03-23-2023_19:17:03,17.8,71.0,101.58435316019168
03-23-2023_19:17:13,17.8,71.0,112.4221839045381
03-23-2023_19:17:24,17.9,71.1,94.74164433729055
03-23-2023_19:17:35,17.9,70.7,131.39901303140357
03-23-2023_19:17:45,17.9,70.5,131.69652211066014
03-23-2023_19:17:56,18.0,70.4,130.67649098178046
03-23-2023_19:18:06,18.0,70.2,105.21821405682547
03-23-2023_19:18:17,18.0,70.0,76.0623242896817
03-23-2023_19:18:27,18.1,69.9,131.14400524918364
03-23-2023_19:18:38,18.1,69.7,117.39483565782649
03-23-2023_19:18:48,18.2,69.5,76.31733207190162
03-23-2023_19:18:59,18.2,69.3,131.08025330362867
03-23-2023_19:19:09,18.2,69.1,75.8285671559801
03-23-2023_19:19:20,18.3,69.0,78.99491378521074
03-23-2023_19:19:31,18.3,68.8,130.42148319956053
03-23-2023_19:19:41,18.3,68.7,75.99857234412673
03-23-2023_19:19:52,18.4,68.6,83.60630451368756
03-23-2023_19:20:02,18.4,68.2,114.24973967711418
03-23-2023_19:20:15,18.4,68.1,79.67493453779718
03-23-2023_19:20:26,18.4,67.9,87.32516800439468
03-23-2023_19:20:36,18.4,67.8,75.61606067079684
03-23-2023_19:20:47,18.5,67.6,115.65228247932372
03-23-2023_19:20:57,18.5,67.4,76.50858790856655
03-23-2023_19:21:08,18.5,67.2,126.06510025330365
03-23-2023_19:21:19,18.6,67.0,79.35617481002228
03-23-2023_19:21:29,18.6,66.9,131.05900265511033
03-23-2023_19:21:40,18.7,66.3,79.41992675557726
03-23-2023_19:21:53,18.7,66.3,75.59481002227852
03-23-2023_19:22:03,18.7,65.8,131.037752006592
03-23-2023_19:22:16,18.7,65.8,76.25358012634663
03-23-2023_19:22:27,18.7,65.8,75.65856196783349
03-23-2023_19:22:37,18.7,65.8,131.01650135807367
03-23-2023_19:22:48,18.8,65.9,75.55230872524187
03-23-2023_19:22:59,18.8,65.9,130.78274422437207
03-23-2023_19:23:09,18.8,65.9,77.29486190374463
03-23-2023_19:23:20,18.9,66.0,75.87106845301676
03-23-2023_19:23:30,18.9,66.0,130.91024811548203
03-23-2023_19:23:41,18.9,66.0,77.14610736411635
03-23-2023_19:23:51,18.9,66.0,130.10272347178565
03-23-2023_19:24:02,18.9,66.0,129.25269753105258
03-23-2023_19:24:12,19.0,66.1,130.99525070955536
03-23-2023_19:24:25,18.9,66.0,76.18982818079165
03-23-2023_19:24:36,19.0,66.1,76.84859828485978
03-23-2023_19:24:47,19.0,65.6,130.7189922788171
03-23-2023_19:24:57,19.1,65.6,75.5098074282052
03-23-2023_19:25:08,19.1,65.5,76.27483077486497
03-23-2023_19:25:21,19.1,65.4,122.3249861140782
03-23-2023_19:25:31,19.1,65.2,88.98271858882413
03-23-2023_19:25:42,19.1,65.1,76.10482558671835
03-23-2023_19:25:52,19.1,65.0,129.1039429914243
03-23-2023_19:26:03,19.1,64.7,77.54986968596455
03-23-2023_19:26:13,19.1,64.7,131.101503952147
03-23-2023_19:26:24,19.1,64.7,127.23388592181158
03-23-2023_19:26:34,19.2,64.6,93.7216132084109
03-23-2023_19:26:45,19.2,64.4,131.14400524918364
03-23-2023_19:26:56,19.2,64.3,78.01738395336773
03-23-2023_19:27:06,19.2,64.1,93.91286904507584
03-23-2023_19:27:17,19.2,64.0,112.86844752342297
03-23-2023_19:27:30,19.3,63.8,76.59359050263986
03-23-2023_19:27:43,19.3,63.8,130.80399487289043
03-23-2023_19:27:53,19.3,63.7,76.33858272041995
03-23-2023_19:28:04,19.3,63.6,77.65612292855617
03-23-2023_19:28:14,19.3,63.4,101.7756089968566
03-23-2023_19:28:25,19.3,63.4,113.52721762749107
03-23-2023_19:28:36,19.4,63.5,76.59359050263986
03-23-2023_19:28:46,19.4,63.0,101.47809991760003
03-23-2023_19:28:59,19.4,63.0,76.04107364116338
03-23-2023_19:29:10,19.4,62.9,114.48349681081578
03-23-2023_19:29:20,19.4,63.0,124.98131717886899
03-23-2023_19:29:31,19.4,62.9,76.29608142338328
03-23-2023_19:29:41,19.5,62.8,78.97366313669242
03-23-2023_19:29:54,19.5,62.8,95.42166508987701
03-23-2023_19:30:05,19.5,62.8,128.6151780755028
03-23-2023_19:30:16,19.5,62.7,130.18772606585895
03-23-2023_19:30:29,19.5,62.7,77.16735801263466
03-23-2023_19:30:39,19.5,62.6,76.12607623523667
03-23-2023_19:30:50,19.5,62.5,128.5514261299478
03-23-2023_19:31:00,19.6,62.5,79.92994232001709
03-23-2023_19:31:11,19.6,62.4,130.44273384807886
03-23-2023_19:31:21,19.6,62.3,116.86356944486833
03-23-2023_19:31:34,19.6,62.4,130.76149357585373
03-23-2023_19:31:45,19.6,62.4,77.01860347300638
03-23-2023_19:31:56,19.6,62.4,102.43437910092472
03-23-2023_19:32:06,19.6,62.3,122.0912289803766
03-23-2023_19:32:17,19.6,62.2,127.12763267921994
03-23-2023_19:32:27,19.6,62.0,129.2739481795709
03-23-2023_19:32:40,19.6,62.0,75.8285671559801
03-23-2023_19:32:51,19.6,62.2,75.5098074282052
03-23-2023_19:33:01,19.7,62.1,130.48523514511552
03-23-2023_19:33:12,19.7,61.8,100.0118051698355
03-23-2023_19:33:25,19.7,61.7,80.77996826075015
03-23-2023_19:33:35,19.7,61.6,107.93829706717126
03-23-2023_19:33:46,19.7,61.6,109.63834894863734
03-23-2023_19:33:57,19.7,61.6,130.44273384807886
03-23-2023_19:34:07,19.7,61.5,76.97610217596974
03-23-2023_19:34:18,19.8,61.4,106.11074129459519
03-23-2023_19:34:33,19.8,61.4,89.53523545030062
03-23-2023_19:34:44,19.8,61.3,76.63609179967652
03-23-2023_19:34:54,19.8,61.1,129.84771568956572
03-23-2023_19:35:05,19.8,61.1,124.45005096591083
03-23-2023_19:35:15,19.8,61.2,129.018940397351
03-23-2023_19:35:26,19.8,61.4,129.76271309549242
03-23-2023_19:35:37,19.8,61.3,130.01772087771235
03-23-2023_19:35:47,19.8,61.4,75.78606585894346
03-23-2023_19:35:58,19.8,61.2,99.523040253914
03-23-2023_19:36:08,19.9,61.0,75.8923191015351
03-23-2023_19:36:21,19.9,61.0,84.56258369701224
03-23-2023_19:36:32,19.9,60.8,128.89143650624104
03-23-2023_19:36:42,19.9,60.8,128.4451728873562
03-23-2023_19:36:53,19.9,60.8,76.18982818079165
03-23-2023_19:37:03,19.9,60.8,130.44273384807886
03-23-2023_19:37:14,19.9,60.8,83.33004608294931
03-23-2023_19:37:25,19.9,60.8,129.93271828363902
03-23-2023_19:37:35,19.9,60.8,130.01772087771235
03-23-2023_19:37:46,19.9,60.8,75.61606067079684
03-23-2023_19:37:59,20.0,60.5,128.08391186254465
03-23-2023_19:38:09,20.0,60.2,105.83448286385693
03-23-2023_19:38:20,19.9,60.1,78.69740470595417
03-23-2023_19:38:30,20.0,60.1,76.35983336893827
03-23-2023_19:38:41,20.0,60.2,75.74356456190681
03-23-2023_19:38:51,20.0,60.4,76.35983336893827
03-23-2023_19:39:02,20.0,60.1,77.33736320078128
03-23-2023_19:39:13,20.0,60.1,81.33248512222664
03-23-2023_19:39:23,20.0,60.2,106.38699972533342
03-23-2023_19:39:34,20.0,60.0,129.31644947660757
03-23-2023_19:39:44,20.0,59.9,129.91146763512072
03-23-2023_19:39:55,20.0,60.0,116.77856685079502
03-23-2023_19:40:05,20.1,60.0,122.81375102999971
03-23-2023_19:40:16,20.1,60.0,130.33648060548722
03-23-2023_19:40:26,20.1,60.0,88.09019135105441
03-23-2023_19:40:37,20.1,60.0,75.9773216956084
03-23-2023_19:40:47,20.1,59.6,79.24992156743066
03-23-2023_19:41:01,20.1,59.6,75.99857234412673
03-23-2023_19:41:11,20.1,59.5,86.05012909329508
03-23-2023_19:41:22,20.1,59.5,124.49255226294748
03-23-2023_19:41:32,20.1,59.5,78.16613849299601
03-23-2023_19:41:45,20.1,59.4,77.01860347300638
03-23-2023_19:41:56,20.2,59.6,75.8285671559801
03-23-2023_19:42:06,20.1,59.5,122.30373546555987
03-23-2023_19:42:22,20.2,59.5,91.06528214362011
03-23-2023_19:42:32,20.2,59.5,76.69984374523149
03-23-2023_19:42:43,20.2,59.3,76.14732688375501
03-23-2023_19:42:54,20.2,59.3,83.26629413739434
03-23-2023_19:43:04,20.2,59.3,129.21019623401594
03-23-2023_19:43:17,20.2,59.2,127.57389629810481
03-23-2023_19:43:28,20.2,59.2,127.78640278328807
03-23-2023_19:43:38,20.3,59.2,122.00622638630331
03-23-2023_19:43:49,20.3,59.2,78.05988525040438
03-23-2023_19:44:02,20.3,59.2,114.61100070192573
03-23-2023_19:44:12,20.3,59.1,128.1901651051363
03-23-2023_19:44:23,20.3,59.2,76.93360087893309
03-23-2023_19:44:34,20.3,59.0,104.38943876461076
03-23-2023_19:44:44,20.3,58.9,129.5927079073458
03-23-2023_19:44:55,20.3,58.8,116.77856685079502
03-23-2023_19:45:05,20.3,58.9,78.08113589892271
03-23-2023_19:45:16,20.3,58.9,75.93482039857174
03-23-2023_19:45:26,20.3,58.9,92.425323648793
03-23-2023_19:45:37,20.3,58.8,129.78396374401075
03-23-2023_19:45:47,20.3,58.6,105.34571794793543
03-23-2023_19:45:58,20.3,58.6,76.4660866115299
03-23-2023_19:46:09,20.4,58.6,128.14766380809965
03-23-2023_19:46:19,20.3,58.4,76.50858790856655
03-23-2023_19:46:32,20.4,58.6,129.61395855586414
03-23-2023_19:46:43,20.4,58.7,94.95415082247384
03-23-2023_19:46:56,20.3,58.6,126.87262489700004
03-23-2023_19:47:06,20.4,58.7,76.18982818079165
03-23-2023_19:47:17,20.4,58.7,128.89143650624104
03-23-2023_19:47:27,20.4,58.6,76.40233466597492
03-23-2023_19:47:38,20.4,58.5,86.00762779625843
03-23-2023_19:47:51,20.4,58.4,129.5077053132725
03-23-2023_19:48:04,20.4,58.4,78.65490340891752
03-23-2023_19:48:15,20.4,58.5,107.725790581988
03-23-2023_19:48:25,20.4,58.3,76.59359050263986
03-23-2023_19:48:36,20.4,58.4,77.33736320078128
03-23-2023_19:48:46,20.4,58.2,87.79268227179784
03-23-2023_19:48:59,20.4,58.2,80.35495529038363
03-23-2023_19:49:10,20.5,58.4,128.4451728873562
03-23-2023_19:49:20,20.4,58.2,76.44483596301157
03-23-2023_19:49:31,20.4,58.2,125.83134311960205
03-23-2023_19:49:42,20.4,58.2,76.95485152745141
03-23-2023_19:49:52,20.4,58.3,88.81271340067752
03-23-2023_19:50:03,20.5,58.1,76.76359569078647
03-23-2023_19:50:16,20.4,58.0,123.40876918851285
03-23-2023_19:50:26,20.5,58.1,117.54359019745478
03-23-2023_19:50:37,20.5,57.9,129.33770012512588
03-23-2023_19:50:47,20.5,58.1,77.88988006225776
03-23-2023_19:50:58,20.5,58.1,96.71795464949491
03-23-2023_19:51:08,20.5,58.0,79.67493453779718
03-23-2023_19:51:19,20.5,58.1,94.48663655507066
03-23-2023_19:51:30,20.5,58.2,126.12885219885864
03-23-2023_19:51:40,20.5,58.1,127.78640278328807
03-23-2023_19:51:53,20.5,58.1,106.66325815607168
03-23-2023_19:52:04,20.5,58.0,128.97643910031437
03-23-2023_19:52:14,20.5,57.9,77.61362163151952
03-23-2023_19:52:25,20.5,57.9,124.36504837183752
03-23-2023_19:52:35,20.5,57.9,128.5514261299478
03-23-2023_19:52:46,20.5,57.7,126.15010284737694
03-23-2023_19:52:56,20.6,57.9,95.35791314432203
03-23-2023_19:53:07,20.5,57.8,128.74268196661274
03-23-2023_19:53:18,20.5,57.6,76.29608142338328
03-23-2023_19:53:28,20.5,57.7,83.7125577562792
03-23-2023_19:53:39,20.6,57.7,127.04263008514666
03-23-2023_19:53:49,20.6,57.7,128.42392223883786
03-23-2023_19:54:00,20.6,57.5,129.06144169438767
03-23-2023_19:54:10,20.6,57.6,128.1901651051363
03-23-2023_19:54:21,20.6,57.6,96.6967040009766
03-23-2023_19:54:31,20.6,57.7,86.11388103885008
03-23-2023_19:54:42,20.6,57.7,128.67893002105777
03-23-2023_19:54:57,20.6,57.7,126.80887295144507
03-23-2023_19:55:08,20.6,57.5,82.9262837611011
03-23-2023_19:55:19,20.6,57.5,127.74390148625143
03-23-2023_19:55:32,20.6,57.5,93.82786645100254
03-23-2023_19:55:42,20.6,57.7,76.65734244819484
03-23-2023_19:55:53,20.6,57.7,128.4451728873562
03-23-2023_19:56:06,20.6,57.7,112.76219428083134
03-23-2023_19:56:16,20.6,57.6,128.87018585772273
03-23-2023_19:56:29,20.6,57.5,86.66639790032656
03-23-2023_19:56:40,20.7,57.4,78.6336527603992
03-23-2023_19:56:51,20.7,57.4,128.14766380809965
03-23-2023_19:57:01,20.7,57.4,127.70140018921478
03-23-2023_19:57:12,20.6,57.6,79.80243842890714
03-23-2023_19:57:22,20.6,57.1,77.44361644337292
03-23-2023_19:57:33,20.7,57.3,106.32324777977844
03-23-2023_19:57:43,20.7,57.1,78.16613849299601
03-23-2023_19:57:54,20.7,57.1,128.02015991698966
03-23-2023_19:58:04,20.7,57.4,76.3810840174566
03-23-2023_19:58:20,20.7,57.2,76.63609179967652
03-23-2023_19:58:33,20.7,57.4,93.08409375286112
03-23-2023_19:58:44,20.7,57.2,124.5138029114658
03-23-2023_19:58:54,20.7,57.1,77.46486709189124
03-23-2023_19:59:05,20.7,57.3,128.57267677846613
03-23-2023_19:59:15,20.7,57.2,76.27483077486497
03-23-2023_19:59:26,20.7,57.5,128.25391705069126
03-23-2023_19:59:36,20.7,57.2,90.08775231177711
03-23-2023_19:59:47,20.7,57.1,78.33614368114263
03-23-2023_19:59:57,20.7,57.1,127.10638203070164
03-23-2023_20:00:08,20.7,57.1,76.48733726004822
03-23-2023_20:00:18,20.7,57.4,93.55160802026431
03-23-2023_20:00:29,20.7,57.6,121.8362211981567
03-23-2023_20:00:40,20.8,57.9,128.91268715475937
03-23-2023_20:00:50,20.7,57.2,77.78362681966614
03-23-2023_20:01:01,20.7,57.3,76.33858272041995
03-23-2023_20:01:16,20.7,57.3,129.12519363994264
03-23-2023_20:01:27,20.8,56.9,129.018940397351
03-23-2023_20:01:37,20.7,57.2,76.91235023041476
03-23-2023_20:01:48,20.8,56.8,116.05604480117192
03-23-2023_20:01:58,20.8,57.2,126.25635608996858
03-23-2023_20:02:09,20.7,56.8,78.78240730002747
03-23-2023_20:02:19,20.8,57.2,76.63609179967652
03-23-2023_20:02:30,20.8,57.1,77.20985930967132
03-23-2023_20:02:41,20.6,58.3,116.14104739524522
03-23-2023_20:02:56,20.4,59.1,76.31733207190162
03-23-2023_20:03:12,20.3,59.2,128.1901651051363
03-23-2023_20:03:22,20.2,59.8,128.99768974883267
03-23-2023_20:03:33,20.0,60.4,89.40773155919067
03-23-2023_20:03:43,19.9,60.8,130.6339896847438
03-23-2023_20:03:54,19.8,61.5,130.23022736289562
03-23-2023_20:04:05,19.5,62.7,75.12729575487533
03-23-2023_20:04:20,19.4,63.4,87.32516800439468
03-23-2023_20:04:33,19.4,64.2,130.7189922788171
03-23-2023_20:04:46,19.3,64.3,128.82768456068607
03-23-2023_20:04:57,19.3,65.0,74.06476332895902
03-23-2023_20:05:07,19.2,65.4,96.16543778801845
03-23-2023_20:05:18,19.1,66.2,131.99403118991668
03-23-2023_20:05:28,19.1,66.2,123.34501724295787
03-23-2023_20:05:39,19.0,66.1,93.95537034211249
03-23-2023_20:05:50,18.9,66.0,74.40477370525224
03-23-2023_20:06:00,18.9,66.3,131.4627649769585
03-23-2023_20:06:11,18.9,66.9,101.32934537797175
03-23-2023_20:06:21,18.8,67.3,73.97976073488572
03-23-2023_20:06:32,18.8,67.6,132.20653767509995
03-23-2023_20:06:42,18.8,68.0,73.36349192785424
03-23-2023_20:06:53,18.7,68.2,106.9395165868099
03-23-2023_20:07:03,18.7,68.6,130.97400006103703
03-23-2023_20:07:14,18.7,68.9,73.38474257637257
03-23-2023_20:07:25,18.6,69.1,110.23336710715049
03-23-2023_20:07:35,18.6,69.4,125.23632496108891
03-23-2023_20:07:46,18.6,69.8,126.17135349589527
03-23-2023_20:07:56,18.6,70.2,132.61029999694816
03-23-2023_20:08:07,18.5,70.7,72.89597766045107
03-23-2023_20:08:22,18.5,70.9,133.31157139805293
03-23-2023_20:08:38,18.5,71.0,88.1539432966094
03-23-2023_20:08:48,18.4,71.2,130.25147801141395
03-23-2023_20:08:59,18.4,71.4,72.66222052674948
03-23-2023_20:09:10,18.4,71.6,133.4603259376812
03-23-2023_20:09:20,18.4,71.6,76.01982299264505
03-23-2023_20:09:31,18.4,71.6,133.6090804773095
03-23-2023_20:09:41,18.4,71.9,134.37410382396925
03-23-2023_20:09:52,18.4,72.3,131.7602740562151
03-23-2023_20:10:05,18.4,72.4,116.3748045289468
03-23-2023_20:10:15,18.4,72.5,134.034093447676
03-23-2023_20:10:26,18.3,72.3,123.17501205481123
03-23-2023_20:10:36,18.3,72.4,73.10848414563434
03-23-2023_20:10:47,18.3,72.4,73.91600878933073
03-23-2023_20:10:58,18.3,72.5,134.71411420026246
03-23-2023_20:11:08,18.3,72.7,72.15220496230965
03-23-2023_20:11:19,18.3,72.8,73.36349192785424
03-23-2023_20:11:29,18.2,72.7,77.188608661153
03-23-2023_20:11:40,18.2,72.9,134.71411420026246
03-23-2023_20:11:50,18.2,73.3,71.89719718008973
03-23-2023_20:12:01,18.2,73.2,134.62911160618916
03-23-2023_20:12:11,18.2,73.2,93.74286385692925
03-23-2023_20:12:22,18.2,73.4,133.43907528916287
03-23-2023_20:12:32,18.2,73.5,106.72701010162663
03-23-2023_20:12:43,18.2,73.6,72.36471144749291
03-23-2023_20:12:53,18.1,73.8,132.84405713064976
03-23-2023_20:13:07,18.1,73.8,98.58801171910764
03-23-2023_20:13:17,18.1,73.9,72.04595171971802
03-23-2023_20:13:28,18.1,74.1,117.6498434400464
03-23-2023_20:13:38,18.1,74.1,72.30095950193794
03-23-2023_20:13:49,18.1,74.5,74.78728537858211
03-23-2023_20:13:59,18.1,74.9,71.42968291268654
